id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas/gls,can/bam,pl/cb,bam/pl,sm/max,alpcor/mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
2600,UFMG,GAV03,Marmosops incanus,Rio Doce,Raquel Moura,RM 27,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,TRUE,1996,7,27,,ok,ok,,male,p3m4,6,adulto,,75,355,,209,25,,29,,TRUE,40.2,40.41,20.07,14.31,20.34,6.62,8.03,13.23,6.81,12.12,6,23.31,16.83,7.25,30.06,12.54,1.44,28.6694855203228,0.503340757238307,0.499253731343284,0.495049504950495,0.576837416481069,0.51994851994852,0.430778371954843,0.417165668662675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602,UFMG,GAV03,Marmosops incanus,Rio Doce,Leonora Pires Costa,LC 87,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,FALSE,1996,7,20,,ok,ok,,male,p3m4,6,adulto,,64,356,,211,22,,30,,TRUE,40.91,40.66,19.4,14.17,20.43,6.3,7.59,13.59,7.13,11.87,6.13,23.41,16.89,7.4,30.59,12.03,1.33,28.8215856607509,0.50245941957698,0.474211684184796,0.516427969671441,0.575750122970979,0.507048269970098,0.438129070455891,0.393265773128473,"Usei as coordenadas do UFES2600. Coordenadas originais estranhas:  -43.383333 , -18.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,UFMG,GAV03,Marmosops incanus,Rio Doce,Leonora Pires Costa,LC 89,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,FALSE,1996,7,21,,ok,ok,,female,p3m4,6,adulto,,33,271,,152,21,,26,,TRUE,36.11,35.42,17.67,13.81,17.89,6.58,7.19,12.69,6.6,11.21,5.11,20.69,15.21,7.55,26.56,11.16,1.17,25.172679634874,0.505081874647092,0.48933813348103,0.455842997323818,0.584133258046302,0.541807636539391,0.496383957922419,0.420180722891566,"Usei as coordenadas do UFES2600. Coordenadas originais estranhas:  -43.383333 , -18.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,UFMG,GAV03,Marmosops incanus,Rio Doce,Yuri Luiz Reis Leite,YL 91,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,FALSE,1996,7,21,,ok,ok,,male,p3m4,6,adulto,,66,363,,214,22,,27,,TRUE,40.42,39.67,19.81,13.63,20,6.14,7.79,13.23,6.84,12.06,5.85,22.76,16.63,7.37,29.42,11.94,1.38,28.1673569935129,0.504159314343332,0.490103908955962,0.485074626865672,0.573733299722712,0.5298769771529,0.443174984966927,0.405846363018355,"Usei as coordenadas do UFES2600. Coordenadas originais estranhas:  -43.383333 , -18.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,UFMG,GAV02,Marmosops incanus,,,36,Área de Proteção Especial de Serra Azul,Mateus Leme,MG,-44.427778,-19.986389,,,1987,6,4,,ok,,,female,,,,,,,96,150,18,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 1976,PUC-Minas,CAIXA 5,Marmosops incanus,,Elisa Neves Viana,,,Mato Verde,MG,,,,,2007,7,30,,ok,ok,ok,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 324,PUC-Minas,CAIXA 1,Marmosops incanus,Belo Horizonte,Edeltrudes M. V. C. Câmara,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1989,5,30,,,parcial,ok,male,,,,,40,,125,175,15,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 495,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Valéria C. dos Santos,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1998,8,25,,ok,ok,ok,male,p3m4,6,adulto,,79,,138,186,,,,,TRUE,41.32,40.95,20.79,14.09,21.02,6.38,8.13,13.91,7.09,12.37,6.12,23.23,16.38,7.21,30.96,13.05,1.43,29.3388650087218,0.513308913308913,0.503146176185866,0.494745351657235,0.567277167277167,0.532501076194576,0.44017094017094,0.421511627906977,"Animal comido por formigas. Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 516,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Valéria C. dos Santos,96,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,1,26,,ok,ok,,male,dp3m3,4,subadulto,,26,,115,143,18,,26,,TRUE,33.25,32.03,,13.25,16.72,6.59,6.62,12.05,5.46,9.91,4.77,18.28,13.18,6.01,23.47,10.35,1.08,23.1417717558531,0.522010615048392,,0.481331987891019,0.570714954729941,0.542122538293217,0.455993930197269,0.440988495952279,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 743,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,5,27,,ok,ok,,female,p3m4,6,adulto,,27.52,251.9,,137.4,17.4,,19.3,,TRUE,34.21,33.32,,13.23,16.82,6.62,7.02,12.11,5.52,10.82,5.06,19,14.63,7.21,24.76,9.83,1.19,23.6736646930719,0.504801920768307,,0.467652495378928,0.570228091236495,0.569473684210526,0.492822966507177,0.397011308562197,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 744,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1998,12,9,,ok,ok,,female,dp3m2,2,jovem,,15.31,199.2,,108.7,17.4,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 745,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,1,28,,ok,parcial,,female,dp3m3,4,subadulto,,20.22,125.7,,[24.1],15.8,,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 746,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1998,12,15,,ok,ok,,male,dp3m2,2,jovem,,12.3,199,,108.5,15.3,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 747,PUC-Minas,CAIXA 3,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,1,26,,ok,parcial,,female,dp3m3,4,subadulto,,19.9,223.89,,125.89,32.5,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 748,PUC-Minas,CAIXA 3,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1998,12,16,,ok,ok,,male,dp3m2,2,jovem,,16.72,195.6,,84.7,10.5,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 764,PUC-Minas,CAIXA 3,Marmosops incanus,Belo Horizonte,Valéria C. dos Santos,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,6,18,,ok,,,male,,,,,49,312,,172,22,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3185,PUC-Minas,CAIXA 8,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,10,8,,,ok,,female,p3m4,6,adulto,,36.31,,109.6,[68.8],16.1,,14.7,,TRUE,33.54,32.59,,13.77,17.15,6.38,6.6,12.4,5.74,10.3,4.6,18.29,14.14,6.55,25.11,9.91,0.99,23.64145723089,0.52623504142375,,0.446601941747573,0.561215096655416,0.563149261891744,0.463224893917963,0.394663480684986,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3188,PUC-Minas,CAIXA 8,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,6,17,,,ok,,,dp3m4,5,adulto,,,,,,,,,,TRUE,34.61,33.66,,13.55,17.17,6.29,7,12.33,5.64,10.73,4.87,19.21,14.52,7.01,24.73,10.36,1.07,24.040428448761,0.51010101010101,,0.453867660764213,0.570707070707071,0.558563248308173,0.482782369146006,0.418924383340073,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,UFMG,,Marmosops incanus,,,NOL BL 50,Condomínio Vila Castela,Nova Lima,MG,-43.942408,-19.992914,,TRUE,204,4,8,,ok,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 605,PUC-Minas,,Marmosops incanus,,Ana Paula G. Duarte,,Mata do Jambreiro,Nova Lima,MG,,,,,1999,5,27,,ok,ok,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2288,PUC-Minas,CAIXA 6,Marmosops incanus,,Maíra Lourenço Assunção,,Mina de Abóboras VALE,Nova Lima,MG,-43.903293,-20.137149,,TRUE,2010,5,16,,ok,ok,ok,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 5,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,1990,2,23,,ok,,,female,,,,,20,,90,130,16,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 10,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,1990,,21,,ok,parcial,ok,male,p3m4,6,adulto,,50,,120,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 28,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,1990,6,21,,ok,,ok,male,,,,,100,,130,190,21,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 319,PUC-Minas,CAIXA 1,Marmosops incanus,,Leonardo G. Lessa,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,1990,,8,,,ok,ok,male,p3m4,6,adulto,,75,,160,195,,,,,TRUE,42.59,42.33,,14.38,21.69,6.57,8.05,13.34,6.53,11.68,6.4,23.45,16.83,7.09,31.05,13.31,1.56,30.3007871184892,0.512402551381999,,0.547945205479452,0.553980628395937,0.498081023454158,0.421271538918598,0.42866344605475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 325,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,1990,6,20,,,parcial,ok,,,,,,25,,120,[72],15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3097,PUC-Minas,,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,2001,1,4,,ok,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3118,PUC-Minas,,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,2001,1,4,,ok,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3138,PUC-Minas,,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,2001,3,17,,ok,ok,ok,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3159,PUC-Minas,,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,,2001,5,28,,ok,,ok,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208,UFMG,,Marmosops incanus,,,RO 152,Parque Estadual do Rola Moça,Nova Lima,MG,,,,,2004,11,,,ok,ok,ok,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 122,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,,Nova Lima,MG,,,,,1996,7,19,,ok,,,male,,,,,40,,102,156,20,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 300,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,,Nova Lima,MG,,,,,1997,8,15,,ok,ok,,female,p3m4,6,adulto,,22,,99,135,16,,14,,TRUE,33.69,32.47,15.22,13.25,16.58,6.5,6.71,12.12,5.53,10.74,4.93,18.76,14.28,7.01,24.6,9.76,1.08,23.2024265972333,0.510625192485371,0.451766102701098,0.45903165735568,0.577764089929165,0.572494669509595,0.490896358543417,0.396747967479675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2610,PUC-Minas,CAIXA 7,Marmosops incanus,,Flávia Nunes Vieira,,,Nova Lima,MG,-43.9201,-20.229105,,,2010,6,1,,ok,,,female,,,,,,,125,162,20,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 3345,PUC-Minas,,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,,Nova Lima,MG,,,,,2003,3,5,,ok,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,UFMG,GAV03,Marmosops incanus,,,LC 340,Mata do João Lindolfo; 8 km NW Nova Ponte,Nova Ponte,MG,-47.731389,-19.119444,706,,1998,6,26,,ok,ok,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2287,PUC-Minas,CAIXA 6,Marmosops incanus,,Érica D. Cunha Carmo,,Mina de Timbopeba VALE,Ouro Preto,MG,,,,,2010,4,17,,ok,ok,ok,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,UFMG,,Marmosops incanus,,,MBU BL 78,"Mina Miguel Burnier (Gerdau Açominas S.A.), distritio de Miguel Burnier",Ouro Preto,MG,-43.764917,-20.429889,,TRUE,2017,5,31,,ok,ok,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,UFMG,,Marmosops incanus,,,MBU BL37,,Ouro Preto,MG,-43.743056,-20.456111,,TRUE,2012,10,18,,ok,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82824,MNHN,"14,06,3",Marmosops incanus,Palmares,Lena Geise,LG 1074,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,20,,ok,ok,ok,female,dp3m3,4,subadulto,22,,247,99,148,19,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82825,MNHN,"14,06,3",Marmosops incanus,Palmares,Lena Geise,LG 1075,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,20,,ok,ok,ok,female,dp3m4,5,adulto,28,,287,111,176,18,17,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82826,MNHN,"14,06,3",Marmosops incanus,Palmares,Lena Geise,LG 1097,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,21,,ok,ok,ok,male,p3m4 (p3 eclodindo),5,adulto,32,,283,107,176,20,19,26,,TRUE,34.75,33.93,16.17,13.57,17.67,6.89,6.87,12.5,5.64,11.1,4.97,19.9,14.84,7.43,24.91,9.86,1.1,24.4855692194403,0.520778072502211,0.465323741007194,0.447747747747748,0.586501620984379,0.557788944723618,0.500673854447439,0.39582496989161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82827,MNHN,"14,06,3",Marmosops incanus,Palmares,Lena Geise,LG 1098,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,21,,ok,ok,ok,male,dp3m4,5,adulto,32,,269,110,159,19,19,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82828,MNHN,"14,06,3",Marmosops incanus,Palmares,Lena Geise,LG 1104,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,22,,ok,ok,ok,female,dp3m4 (m4 eclodindo),4,subadulto,20,,242,94,148,19,19,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
