id,museu,sp,pop,coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,sexo,dentes,classe,idade,peso.morto,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
MN82829,MNHN,Marmosops incanus,Palmares,Lena Geise,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,22,female,p3m4,6,adulto,,38.89,37.56,18.85,13.58,18.71,7.03,7.35,12.83,6.42,11.58,5.87,21.92,15.64,7.33,27.97,11.01,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82830,MNHN,Marmosops incanus,Palmares,Lena Geise,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,22,female,p3m4,6,adulto,,37.79,37.2,18.04,12.71,19.29,6.81,7.69,12.3,6.52,11.51,5.73,21.69,15.79,7.63,28.03,11.87,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82832,MNHN,Marmosops incanus,Palmares,Lena Geise,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,23,male,p3m4,6,adulto,,35.77,35.15,16.98,13.03,17.01,6.68,7.03,11.99,5.57,10.9,5.2,20.2,14.93,7.44,25.75,10.25,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN82834,MNHN,Marmosops incanus,Palmares,Lena Geise,Fazenda Palmares,Padre Paraíso,MG,-41.610444,-17.121556,747,TRUE,2012,3,23,male,p3m4 (p3 eclodindo),5,adulto,,35.37,34.95,,12.98,16.86,6.65,6.93,11.85,5.85,10.6,5.18,20.56,15.18,7.63,25.99,10,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,UFMG,Marmosops paulensis,,Yuri Luiz Reis Leite,Fazenda do Itaguaré; 16 km SW Passa Quatro,Passa Quatro,MG,-45.083333,-22.466667,1500,,1991,10,27,female,p3m4,6,adulto,36,35,34.06,16.53,13.09,17.64,6.7,6.91,12.15,6.26,10.81,5.24,20.09,14.39,7,25.31,11.35,1.4,cauda partida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 1276,PUC-Minas,Marmosops paulensis,,Edeltrudes M. V. C. Câmara,FLONA Passa Quatro,Passa Quatro,MG,,,,,2007,8,18,male,p3m4,6,adulto,45,37.47,36.73,18.06,13.26,17.86,6.81,7.44,12.38,6.26,11.31,5.54,21.37,15.31,7.2,26.54,10.38,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 1369,PUC-Minas,Marmosops paulensis,,Edeltrudes M. V. C. Câmara,FLONA Passa Quatro,Passa Quatro,MG,,,,,2007,7,18,male,p3m4,6,adulto,32,37.45,36.47,17.23,13.26,17.38,7.03,7.62,12.16,6.27,10.76,5.23,21.2,15.36,7.05,27.24,11.01,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCN-M 2884,PUC-Minas,Marmosops paulensis,,Edeltrudes M. V. C. Câmara,FLONA Passa Quatro,Passa Quatro,MG,,,,,2007,8,,female,p3m4,6,adulto,,35.35,33.71,17,13.02,16.34,7.12,7.39,12.19,5.97,10.45,4.95,20.08,14.54,7.05,25.06,9.53,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31403,MNHN,Marmosops incanus,Peti,M. Lara,"Peti Rancho trail, Estação de Pesquisa de Peti (LEMIG)",Peti,MG,-43.368611,-19.899167,,FALSE,1992,9,10,male,p3m4,6,adulto,,42.49,42.25,21.69,14.02,20.38,6.04,8.86,13.64,6.46,11.97,6.76,23.73,17.23,7.43,31.86,12.52,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN7319,MNHN,Marmosops incanus,,C. Lako,Mato fechado seco,Porto Novo,MG,,,,,1939,6,27,female,p3m4,6,adulto,,34.84,33.06,16.15,12.66,16.32,6.88,7.25,11.68,5.71,10.33,4.79,19.67,14.66,7.18,24.93,10.01,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN5593,MNHN,Marmosops incanus,,C. Lako,Mato fechado seco,Porto Novo,MG,,,,,1939,6,26,male,p3m4,6,adulto,,36.68,36.05,17.74,13.1,18.11,6.66,7.64,12.54,5.83,10.97,5.34,21.08,15.65,7.59,26.53,10.28,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,UFMG,Marmosops incanus,,Ederson,Fazenda Esmeralda; Mata dos Monos,Rio Casca,MG,-42.650833,-20.226111,,,1985,6,28,male,p3m4,6,adulto,86,42.96,42.59,,14.11,20.84,6.25,8.81,13.56,7.01,11.83,6.33,24.2,17.41,7.61,32.27,12.99,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN73451,MNHN,Marmosops incanus,Caraça,M. Olimpia G. Lopes,Caraça,Santa Bárbara,MG,-43.483333,-19.966667,,TRUE,2006,,,male,p3m4,6,adulto,,35.76,34.75,16.62,13.28,17.46,6.59,6.9,12.41,5.63,11.18,5.2,20.18,15.26,7.4,26.27,10.56,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,UFMG,Marmosops incanus,Caraça,C. Alberto,Caraça,Santa Bárbara,MG,-43.415278,-19.959444,,TRUE,1980,11,4,male,p3m4,6,adulto,,41.06,40.45,20.62,14.54,21.81,6.75,8.65,13.47,6.91,12.67,6.89,22.62,16.46,7.27,30.72,13.28,1.47,"Coordenadas originais da sede do município: -43.415278 , -19.959444 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
