id,museu,gaveta,sp,pop,coletor,id.coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,morte,pele,cranio,esqueleto,sexo,dentes,classe,idade,peso,peso.morto,compr.total,compr.corpo,compr.cauda,tarso.c.unha,tarso.s.unha,orelha.int,orelha.ext,medido,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,size,shape,nas.gls,can.bam,pl.cb,bam.pl,sm.max,alpcor.mad,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
MCN-M 672,PUC-Minas,CAIXA 2,Marmosops incanus,Mariana,-,,Distrito de Antônio Pereira,Mariana,MG,,,,NA,1996,2,1,,,ok,,female,p3m4 (p3 eclodindo),5,adulto,,40,,117,147,18,NA,27,,TRUE,-1.3087925851884563e-4,-0.005242268529220162,0.020221019313940047,0.0279273357674672,0.009175372093833012,-0.05648214178129507,6.575083143482985e-4,0.0013266885239091586,0.010536704979658085,0.040412721548847674,0.02054904487499698,-0.006738219900906728,0.018396974457459248,0.04694647999754209,-0.010530277906052987,0.03292722070244691,-0.10307398288439756,23.2557089765073,0.50951503990178,0.46574128765505,0.444444444444444,0.58133824432167,0.579725448785639,0.501025290498975,0.401903973509934,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 120,PUC-Minas,CAIXA 1,Marmosops incanus,Mariana,Clayton Perônico,,Distrito de Antônio Pereira. Mina Samitri,Mariana,MG,,,,NA,1996,2,1,,ok,ok,,male,p3m4,6,adulto,,45,,117,166,21,NA,26,,TRUE,0.02163695110611652,0.02099123733380237,0.0251238845822348,0.023243531045279653,-0.020981358769491365,0.020143917384241483,-0.013131986625350756,NA,0.02434733644248288,0.004515780863697749,0.045175792113168134,0.027686172085458427,0.0010653510931644128,0.0053210670214995925,0.02634724646650577,-0.011692670568546504,-0.04348022200706883,26.5305013145248,0.483617300131062,0.48,0.514335360556038,0.579292267365662,0.520814479638009,0.46958174904943,0.379839553540286,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 854,PUC-Minas,CAIXA 3,Marmosops incanus,Mariana,Marco Aurélio Sabato,,Mina de Fábrica Nova VALE,Mariana,MG,,,,NA,2001,3,14,,ok,ok,,male,dp3m4,5,adulto,,28,260,NA,147,18,NA,19,,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449859418931584,NA,0.538345105953582,0.508916323731139,0.42360248447205,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 856,PUC-Minas,CAIXA 3,Marmosops incanus,Mariana,Marco Aurélio Sabato,,Mina de Fábrica Nova VALE,Mariana,MG,,,,NA,2001,3,18,,ok,ok,,male,dp3m4,5,adulto,,31,270,NA,155,19,NA,22,,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464722483537159,NA,NA,0.498325519089082,0.413793103448276,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 2769,PUC-Minas,CAIXA 7,Marmosops incanus,,-,,Mina de Fábrica Nova VALE,Mariana,MG,,,,NA,2001,8,27,,,parcial,,,p3m4,6,adulto,,,,NA,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 2930,PUC-Minas,CAIXA 8,Marmosops incanus,Mariana,Bruno Teixeira,,Mina de Timbopeba VALE,Mariana,MG,-43.533426,-20.258588,1419,NA,2011,10,20,,ok,ok,ok,female,p3m4,6,adulto,,41,,110,172,17,NA,23,,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474043715846995,0.474014336917563,NA,NA,0.462344466273739,0.42621722846442,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4063,UFMG,GAV04,Marmosops incanus,Mariana,Kátia Regina da Silva,KRTP 86,"Mina Fábrica Nova, trilha Santa Rita",Mariana,MG,-43.435,-20.2125,,NA,2011,9,7,,ok,ok,ok,male,p3m4,6,adulto,,91,,141,189,21,NA,31,,TRUE,0.0021649648475734473,-0.003975999085602311,0.015680726799568667,0.020909287480984418,2.1941414835424666e-4,0.00812532378776809,-0.05285648414116206,0.014468663857056807,0.001293297112306524,-0.041041822025342345,-0.08670098494975864,-0.007427898065597738,-0.014337694087164898,-0.09061882814791322,-5.214081073057208e-4,0.0590586874867749,1.0862832898045349e-4,30.1075306194314,0.508526764566556,0.507226107226107,0.512174643157011,0.567029843675983,0.49749373433584,0.416715715126545,0.428976377952756,Capturado em gaiola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 2429,PUC-Minas,CAIXA 7,Marmosops incanus,Mariana,Kátia Regina da Silva,,,Mariana,MG,,,,NA,2011,8,17,,ok,ok,ok,male,p3m4,6,adulto,,43,,117,162,20,NA,25,,TRUE,0.011699641725940513,0.004724672438080724,NA,0.043977298413502286,-0.004343584745023499,-0.01672407681264798,-0.03677742375381565,0.012397061694847,0.09112671551848694,-0.008699219957977178,0.0073393581450247325,0.017994595273215896,0.024959553591101358,-0.028232534321260383,0.0078771272574083,0.04914926177557177,0.19803696272106713,26.2018396300718,0.499595360129485,NA,0.497781721384206,0.583760453196655,0.520794824399261,0.445068664169788,0.410219503418496,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 2840,PUC-Minas,CAIXA 7,Marmosops incanus,Mariana,Kátia Regina da Silva,,,Mariana,MG,-43.438744,-20.188291,939,NA,2012,2,2,,ok,ok,ok,female,p3m4,6,adulto,,60,,136,173,17,NA,21,,TRUE,-0.011821758009783245,-0.02135281902584918,0.03367839209137724,0.01709508736646237,0.02003003695792893,-0.02049026888425609,-0.0359863249929786,-0.008488152795311787,0.030588241630400415,-0.011600931168499251,-0.03256156299404678,-0.025784916933962787,-0.03115951296404429,-0.06372798448609651,-0.019961921778003155,0.034582111060327936,-0.15350253876365297,27.7447508548915,0.526412133891213,0.508655804480652,0.497854077253219,0.570606694560669,0.533913840513291,0.446417247939125,0.420244328097731,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,UFMG,GAV01,Marmosops incanus,Rio Doce,,,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1977,9,6,,ok,parcial,,male,p3m4,6,adulto,,,,NA,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,UFMG,GAV01,Marmosops incanus,Rio Doce,E. L. Sábato,ELS 06,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1986,7,14,,ok,ok,,male,p3m4,6,adulto,,,,NA,,NA,NA,,,TRUE,0.013906866998117717,0.018582815430770783,0.04032699359681802,-0.027153089815040055,-0.021211461240038254,-0.0368465458475451,-0.030343079830317254,0.005247292780305557,-0.017979767806566294,-0.04786116908860505,-0.06481782121048929,3.688942241995008e-4,0.011811542239446027,-0.012582297398143538,0.020608542494744864,-0.01761426149004519,-0.00768778306995499,28.988477021051,0.486050986050986,0.50691463996185,0.514285714285714,0.560606060606061,0.495495495495496,0.444051825677267,0.386217948717949,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,UFMG,GAV01,Marmosops incanus,Rio Doce,L. M. S. Aguiar,1,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,NA,NA,NA,,ok,ok,,male,p3m4 (p3 eclodindo),5,adulto,,,,NA,,NA,NA,,,TRUE,5.196223929333499e-4,-0.003983956048545068,0.055604430252938375,0.043781842675736815,0.005028342472251257,0.013704494859729133,0.0268021338579012,0.025852144851739922,-0.01621763644328955,-0.022552097404525906,0.016035888250368835,0.013939198179711454,0.012833262945482371,0.05234105316897364,-0.005695321561328903,0.0061503572221512925,-0.1307451529067858,25.6246717052141,0.508347245409015,0.499189189189189,0.501824817518248,0.587646076794658,0.518939393939394,0.491655969191271,0.396641791044776,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,UFMG,GAV01,Marmosops incanus,Rio Doce,J. R. S.,JRS 342,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1985,12,20,,ok,ok,,male,p3m4,6,adulto,,130,,185,210,26,NA,30,,TRUE,-0.020913616590570783,-0.018384791756092422,-0.009010252472658742,-0.0412928578445233,0.011817739666352356,0.1550637356278608,-0.049756541066741544,0.003842717820000896,-0.05139119632449418,-0.03945823880534549,0.02026827160046718,-0.012297671348391326,-0.04910125030857326,-0.0573396460023039,-0.013355388615879704,0.056006426015556166,-0.18813295920346224,33.087402436577,0.523507544281653,0.523757389971535,0.605055292259084,0.567679860048109,0.487673343605547,0.433295324971494,0.441031585047812,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,UFMG,GAV01,Marmosops incanus,Rio Doce,J. R. S.,JRS 379,Parque Estadual do Rio Doce,Marliéria,MG,-42.65,-19.716667,,TRUE,1986,2,28,,ok,ok,,female,p3m4,6,adulto,,70,,143,190,21,NA,27,,TRUE,-0.02237395132896758,-0.01644008902946359,-0.014551788361075513,-0.015727760144070402,0.0138403828189948,0.058445086707445304,-0.038246187293654366,-0.013734596277555244,0.048736523590068526,-0.001555415124409265,-0.03045879955153752,-0.012569948559556732,-0.033293571786976006,-0.005585767751068893,-0.012965879173704842,0.05790592647880022,-0.03588716552730575,28.960319404316,0.521316379955124,0.497401633259094,0.507857733664185,0.573173772126652,0.525880817746846,0.467940813810111,0.430656934306569,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2600,UFMG,GAV03,Marmosops incanus,Rio Doce,Raquel Moura,RM 27,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,TRUE,1996,7,27,,ok,ok,,male,p3m4,6,adulto,,75,355,NA,209,25,NA,29,,TRUE,-0.01842449382714717,0.0010932214716636857,-0.0032833238139615695,0.03086486300451874,-0.003392359821979607,0.06109042409591092,-0.011001294296200559,-0.004205528970364192,-9.492907186892108e-4,0.007284624221140401,-0.04060993536684565,0.010437245666447215,0.010749400575737589,-0.047395243399204645,-0.005336522673726307,0.035624767643390065,0.05845412831866559,28.6694855203228,0.503340757238307,0.499253731343284,0.495049504950495,0.576837416481069,0.51994851994852,0.430778371954843,0.417165668662675,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2602,UFMG,GAV03,Marmosops incanus,Rio Doce,Leonora Pires Costa,LC 87,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,FALSE,1996,7,20,,ok,ok,,male,p3m4,6,adulto,,64,356,NA,211,22,NA,30,,TRUE,-0.005718843886083125,0.0019755321687724425,-0.04392681005405663,0.018680200231315336,-0.004432239681545269,0.014132432319949872,-0.07241653724355057,0.019631221046859437,0.03964298559424728,-0.01689320636572411,-0.025944739006811934,0.009903428319331553,0.010572919081905496,-0.029024488858901965,0.006748325815835621,-0.012293574185405554,-0.028809199371093164,28.8215856607509,0.50245941957698,0.474211684184796,0.516427969671441,0.575750122970979,0.507048269970098,0.438129070455891,0.393265773128473,"Usei as coordenadas do UFES2600. Coordenadas originais estranhas:  -43.383333 , -18.15 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2603,UFMG,GAV03,Marmosops incanus,Rio Doce,Leonora Pires Costa,LC 89,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,FALSE,1996,7,21,,ok,ok,,female,p3m4,6,adulto,,33,271,NA,152,21,NA,26,,TRUE,-0.007678070649403512,-7.822099777254898e-4,0.033826987853378565,0.05314547450918994,0.0023565553239355275,-0.008584089442355225,0.0029507738700484953,0.028128151005649027,0.09867657626156756,0.011218799452502815,-0.03474269325641943,0.00956252972353866,0.001361096228610581,0.044965806130707664,0.003447365821549475,0.07632591365877461,0.04253949217343431,25.172679634874,0.505081874647092,0.48933813348103,0.455842997323818,0.584133258046302,0.541807636539391,0.496383957922419,0.420180722891566,"Usei as coordenadas do UFES2600. Coordenadas originais estranhas:  -43.383333 , -18.15 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2604,UFMG,GAV03,Marmosops incanus,Rio Doce,Yuri Luiz Reis Leite,YL 91,Parque Estadual do Rio Doce; 13 km E Marliéira,Marliéria,MG,-42.65,-19.716667,300,FALSE,1996,7,21,,ok,ok,,male,p3m4,6,adulto,,66,363,NA,214,22,NA,27,,TRUE,0.0030685525467286645,2.605369444297345e-4,0.006019136314888485,-0.009962509997724744,-0.0020334917651960716,-0.022821670452651377,-0.024439990575940485,0.005847678783180932,0.02123466430593024,0.013458867410423903,-0.04331984959539259,0.0026373404934321165,0.011267956692783798,-0.023940335422599768,-0.008848157251106326,0.007961826640689118,0.04193887146484426,28.1673569935129,0.504159314343332,0.490103908955962,0.485074626865672,0.573733299722712,0.5298769771529,0.443174984966927,0.405846363018355,"Usei as coordenadas do UFES2600. Coordenadas originais estranhas:  -43.383333 , -18.15 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 495,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Valéria C. dos Santos,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1998,8,25,,ok,ok,ok,male,p3m4,6,adulto,,79,,138,186,NA,NA,,,TRUE,-0.011889963275602433,-0.008685588247509646,0.002780125884758178,0.005107621297957721,0.00569915651816677,0.0354505114356376,-0.020705930380182647,0.032784143067913885,0.016109050462691954,0.01315479783507234,-0.05033741461969976,-0.014001433407029307,-0.032644937022890286,-0.062121571602764325,6.409990735147808e-4,0.04758076835241898,0.01746669271659479,29.3388650087218,0.513308913308913,0.503146176185866,0.494745351657235,0.567277167277167,0.532501076194576,0.44017094017094,0.421511627906977,"Animal comido por formigas. Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 743,PUC-Minas,CAIXA 2,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,5,27,,ok,ok,,female,p3m4,6,adulto,,27.52,251.9,NA,137.4,17.4,NA,19.3,,TRUE,-0.006012366296348048,-5.752566260901482e-4,NA,0.03754338435155713,0.003977918081539578,-0.0325497427261936,0.03776208228678812,0.01627704414712916,-0.018206521700997014,0.01450639061832737,0.03397944129398334,-0.01978339125351747,0.00582275297987378,0.02334427843388287,-0.004153990881681224,0.023670460188095266,0.1499846966192095,23.6736646930719,0.504801920768307,NA,0.467652495378928,0.570228091236495,0.569473684210526,0.492822966507177,0.397011308562197,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 3185,PUC-Minas,CAIXA 8,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,10,8,,,ok,,female,p3m4,6,adulto,,36.31,,109.6,[68.8],16.1,NA,14.7,,TRUE,-0.024556121661458707,-0.02136773635115352,NA,0.07815415880160348,0.024810939100735396,-0.07014282149811457,-0.022628995485992398,0.040716536939588543,0.02224538144247301,-0.03388790348100734,-0.059588849570308966,-0.056629137888607683,-0.027282763229790508,-0.07211730898361779,0.011270291334709803,0.03342211556732222,-0.032012285370960895,23.64145723089,0.52623504142375,NA,0.446601941747573,0.561215096655416,0.563149261891744,0.463224893917963,0.394663480684986,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 3188,PUC-Minas,CAIXA 8,Marmosops incanus,Belo Horizonte,Denise Couto,,APE Mutuca,Nova Lima,MG,-43.969144,-20.010342,,FALSE,1999,6,17,,,ok,,,dp3m4,5,adulto,,,,NA,,NA,NA,,,TRUE,-0.00833949802016587,-0.005778987671008817,NA,0.05460599928266996,0.008723834894023952,-0.07616539827842361,0.020200577459037694,0.025533852680028613,-0.012177343775698457,-0.0035362759822152867,-0.02396345745049211,-0.02278025629577929,-0.012577017817191116,-0.010911077601517993,-0.021035400145880345,0.05759351640187438,0.021029736195993465,24.040428448761,0.51010101010101,NA,0.453867660764213,0.570707070707071,0.558563248308173,0.482782369146006,0.418924383340073,"Coordenadas retiradas de SILVA, A.R.M., PONTES, D.V., GUIMARAÃES, M.P., OLIVEIRA, M.V., ASSIS, L.T.F., UEHARA-PRADO, M.Fruit-feeding butterflies (Lepidoptera: Nymphalidae) of the Área de Proteção Especial Manancial  Mutuca,  Nova Lima and  Species  list  for  the  Region  of  Belo  Horizonte,Minas Gerais, Brazil.Biota Neotropica. 15(3): 1–9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCN-M 10,PUC-Minas,CAIXA 1,Marmosops incanus,,Edeltrudes M. V. C. Câmara,,Mina de Tamanduá VALE,Nova Lima,MG,,,,NA,1990,NA,21,,ok,parcial,ok,male,p3m4,6,adulto,,50,,120,170,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
